TIME,INT
43.0000,0.6213
43.0333,0.4127
43.0667,0.4059
43.1000,212.4331
43.1333,255.0000
43.1667,254.9932
43.2000,255.0000
43.2333,255.0000
43.2667,255.0000
43.3000,255.0000
43.3333,255.0000
43.3667,255.0000
43.4000,255.0000
43.4333,255.0000
43.4667,255.0000
43.5000,255.0000
43.5333,255.0000
43.5667,255.0000
43.6000,255.0000
43.6333,255.0000
43.6667,255.0000
43.7000,255.0000
43.7333,255.0000
43.7667,255.0000
43.8000,254.9977
43.8333,254.9977
43.8667,254.9977
43.9000,254.9977
43.9333,254.9977
43.9667,254.9977
44.0000,254.9977
44.0333,255.0000
44.0667,255.0000
44.1000,254.1678
44.1333,0.7732
44.1667,0.6054
44.2000,0.7732
44.2333,0.5215
44.2667,0.7166
44.3000,0.6145
44.3333,0.5170
44.3667,0.6825
44.4000,0.6531
44.4333,0.6236
44.4667,0.5125
44.5000,0.6644
44.5333,0.5737
44.5667,0.7188
44.6000,0.6825
44.6333,0.4739
44.6667,0.5215
44.7000,0.3129
44.7333,0.3401
44.7667,0.4603
44.8000,0.5533
44.8333,0.5918
44.8667,0.5578
44.9000,0.6236
44.9333,0.4807
44.9667,0.4739
45.0000,0.5351
45.0333,0.5601
45.0667,130.1361
45.1000,255.0000
45.1333,255.0000
45.1667,255.0000
45.2000,255.0000
45.2333,255.0000
45.2667,255.0000
45.3000,255.0000
45.3333,255.0000
45.3667,255.0000
45.4000,255.0000
45.4333,255.0000
45.4667,255.0000
45.5000,255.0000
45.5333,255.0000
45.5667,255.0000
45.6000,255.0000
45.6333,255.0000
45.6667,255.0000
45.7000,255.0000
45.7333,255.0000
45.7667,255.0000
45.8000,255.0000
45.8333,255.0000
45.8667,255.0000
45.9000,255.0000
45.9333,255.0000
45.9667,255.0000
46.0000,255.0000
46.0333,254.9955
46.0667,254.9955
46.1000,254.9955
46.1333,254.9955
46.1667,255.0000
46.2000,255.0000
46.2333,255.0000
46.2667,255.0000
46.3000,255.0000
46.3333,255.0000
46.3667,255.0000
46.4000,255.0000
