TIME,INT
28.5000,0.0100
28.5333,0.0092
28.5667,0.0108
28.6000,0.0100
28.6333,0.0105
28.6667,10.9653
28.7000,72.1087
28.7333,81.0137
28.7667,81.1758
28.8000,81.4176
28.8333,81.5913
28.8667,78.8248
28.9000,78.8466
28.9333,78.8258
28.9667,78.9436
29.0000,75.8875
29.0333,75.8206
29.0667,75.8297
29.1000,75.9328
29.1333,76.0377
29.1667,76.1565
29.2000,76.1090
29.2333,76.1748
29.2667,76.2481
29.3000,76.3927
29.3333,76.3516
29.3667,76.7470
29.4000,76.9468
29.4333,76.9666
29.4667,76.7584
29.5000,76.7379
29.5333,76.9474
29.5667,76.9970
29.6000,76.8682
29.6333,76.8887
29.6667,77.0066
29.7000,76.9785
29.7333,76.9397
29.7667,76.9442
29.8000,77.0087
29.8333,76.9918
29.8667,76.9558
29.9000,76.9010
29.9333,77.0484
29.9667,77.1274
30.0000,76.9955
30.0333,76.9327
30.0667,77.1227
30.1000,77.0751
30.1333,77.0573
30.1667,77.0879
30.2000,76.9243
30.2333,76.9377
30.2667,76.7328
30.3000,76.6371
30.3333,76.6423
30.3667,76.6464
30.4000,76.6476
30.4333,76.6681
30.4667,76.6463
30.5000,76.7041
30.5333,76.6234
30.5667,76.6030
30.6000,76.6559
30.6333,76.6340
30.6667,61.8696
30.7000,0.0538
30.7333,0.0003
30.7667,0.0003
30.8000,0.0000
30.8333,0.0002
30.8667,0.0027
30.9000,0.0016
30.9333,0.0021
30.9667,0.0021
31.0000,0.0089
31.0333,0.0086
31.0667,0.0088
31.1000,0.0088
31.1333,0.0077
31.1667,0.0078
31.2000,0.0073
31.2333,0.0083
31.2667,0.0075
31.3000,0.0079
31.3333,0.0076
31.3667,0.0091
31.4000,0.0087
31.4333,0.0084
31.4667,0.0073
31.5000,0.0104
31.5333,0.0086
31.5667,0.0094
31.6000,0.0088
31.6333,0.0087
31.6667,0.0081
31.7000,0.0080
31.7333,0.0084
31.7667,0.0090
31.8000,0.0084
31.8333,0.0091
31.8667,0.0090
31.9000,0.0088
31.9333,0.0079
31.9667,0.0093
32.0000,0.0082
32.0333,0.0095
32.0667,0.0094
32.1000,0.0081
32.1333,0.0091
32.1667,0.0098
32.2000,0.0083
32.2333,0.0089
32.2667,0.0087
32.3000,0.0094
32.3333,0.0086
32.3667,0.0082
32.4000,0.0081
32.4333,0.0080
32.4667,0.0082
32.5000,0.0079
32.5333,0.0080
