TIME,INT
28.9000,44.4762
28.9333,42.9433
28.9667,44.1474
29.0000,45.0862
29.0333,44.4195
29.0667,43.2653
29.1000,43.3560
29.1333,45.3152
29.1667,45.6599
29.2000,44.0295
29.2333,43.0068
29.2667,44.2925
29.3000,45.8549
29.3333,45.2494
29.3667,45.4580
29.4000,45.5964
29.4333,47.4263
29.4667,48.6757
29.5000,48.7415
29.5333,47.6440
29.5667,48.2132
29.6000,51.2018
29.6333,51.1950
29.6667,50.1451
29.7000,49.8345
29.7333,50.4626
29.7667,51.6327
29.8000,50.8776
29.8333,49.6100
29.8667,49.8027
29.9000,51.2562
29.9333,51.4717
29.9667,50.4014
30.0000,48.9864
30.0333,49.9932
30.0667,52.1474
30.1000,51.4671
30.1333,50.3673
30.1667,49.9410
30.2000,51.4512
30.2333,52.4535
30.2667,51.2018
30.3000,49.5329
30.3333,50.2449
30.3667,49.7120
30.4000,49.3311
30.4333,47.6916
30.4667,46.4422
30.5000,47.8073
30.5333,47.8844
30.5667,254.7664
30.6000,255.0000
30.6333,255.0000
30.6667,255.0000
30.7000,255.0000
30.7333,255.0000
30.7667,255.0000
30.8000,255.0000
30.8333,255.0000
30.8667,255.0000
30.9000,255.0000
30.9333,255.0000
30.9667,255.0000
31.0000,255.0000
31.0333,255.0000
31.0667,255.0000
31.1000,255.0000
31.1333,255.0000
31.1667,255.0000
31.2000,255.0000
31.2333,255.0000
31.2667,255.0000
31.3000,255.0000
31.3333,255.0000
31.3667,255.0000
31.4000,255.0000
31.4333,255.0000
31.4667,255.0000
31.5000,255.0000
31.5333,255.0000
31.5667,255.0000
31.6000,46.9660
31.6333,46.4649
31.6667,44.6689
31.7000,42.3787
31.7333,48.7687
31.7667,44.8322
31.8000,47.3379
31.8333,39.9819
31.8667,47.1066
31.9000,45.7732
31.9333,45.6032
31.9667,43.4218
32.0000,42.5057
32.0333,48.7075
32.0667,48.1905
32.1000,46.9206
32.1333,46.2630
32.1667,47.4875
32.2000,50.7052
32.2333,50.0680
32.2667,45.7937
32.3000,47.1406
32.3333,49.0045
32.3667,49.4354
32.4000,47.2268
32.4333,42.9819
32.4667,44.6757
32.5000,45.9977
32.5333,44.8277
32.5667,255.0000
32.6000,255.0000
32.6333,255.0000
32.6667,255.0000
32.7000,255.0000
32.7333,255.0000
32.7667,255.0000
32.8000,255.0000
32.8333,255.0000
32.8667,255.0000
32.9000,255.0000
32.9333,255.0000
32.9667,255.0000
33.0000,255.0000
33.0333,255.0000
33.0667,255.0000
33.1000,255.0000
33.1333,255.0000
33.1667,255.0000
33.2000,255.0000
33.2333,255.0000
33.2667,255.0000
33.3000,255.0000
33.3333,255.0000
33.3667,255.0000
33.4000,255.0000
33.4333,255.0000
33.4667,255.0000
33.5000,255.0000
33.5333,255.0000
33.5667,44.8934
33.6000,45.3424
33.6333,42.4308
33.6667,41.7460
33.7000,42.6009
33.7333,44.2857
33.7667,43.9569
33.8000,41.0590
33.8333,41.1882
33.8667,43.0544
33.9000,43.9705
33.9333,42.7324
33.9667,40.2789
34.0000,42.1088
34.0333,43.0884
34.0667,42.3265
34.1000,40.0658
34.1333,38.9705
34.1667,40.7574
34.2000,41.3016
34.2333,40.1406
34.2667,37.8889
34.3000,38.3923
34.3333,40.1565
34.3667,40.9456
34.4000,40.0363
34.4333,39.5261
34.4667,40.5760
34.5000,41.7120
34.5333,41.3356
34.5667,39.3855
34.6000,38.4467
34.6333,39.7392
34.6667,40.6689
34.7000,39.0068
34.7333,37.5918
34.7667,37.9342
34.8000,40.6780
34.8333,41.1610
34.8667,39.1338
34.9000,38.7982
34.9333,39.8753
34.9667,40.6463
35.0000,39.8980
35.0333,37.5147
35.0667,38.0000
35.1000,40.0658
35.1333,40.0998
35.1667,38.9615
35.2000,38.5193
35.2333,39.1429
35.2667,40.9410
35.3000,40.6780
35.3333,39.2812
35.3667,39.9456
35.4000,44.1859
35.4333,44.7800
35.4667,43.7551
35.5000,42.8141
35.5333,44.3991
35.5667,44.9206
35.6000,45.6349
35.6333,44.9592
35.6667,44.8345
35.7000,46.0227
35.7333,46.7279
35.7667,46.3129
35.8000,45.5782
35.8333,45.6825
35.8667,46.9320
35.9000,47.5941
35.9333,46.5556
35.9667,46.0023
36.0000,46.6054
36.0333,47.7959
36.0667,47.6621
36.1000,46.7755
36.1333,46.7483
36.1667,48.0748
36.2000,47.7982
36.2333,47.2313
36.2667,46.1497
36.3000,47.6100
36.3333,48.8186
36.3667,48.7392
36.4000,45.1723
36.4333,44.9093
36.4667,45.7664
36.5000,45.5034
36.5333,45.2154
36.5667,43.9887
36.6000,43.1678
36.6333,44.0612
36.6667,44.1587
36.7000,43.0204
36.7333,42.5941
36.7667,42.8753
36.8000,44.2676
36.8333,43.3243
36.8667,42.6395
36.9000,42.4240
36.9333,43.6621
36.9667,43.4603
37.0000,42.7506
37.0333,41.9365
37.0667,42.1882
37.1000,43.2041
37.1333,43.4104
37.1667,42.0317
37.2000,42.2653
37.2333,41.6757
37.2667,41.9478
37.3000,41.7800
37.3333,40.8889
37.3667,41.2880
